"gid","trial","rep","block","grain.yield"
7311886,"EYTBWB5IR_25",2,6,5.32812571
7312482,"EYTBWB5IR_02",2,6,6.54464332
7398023,"EYTBWB5IR_25",2,6,7.04910753
7398014,"EYTBWB5IR_25",3,1,7.18750042
7397891,"EYTBWB5IR_25",3,1,7.23214321
7398005,"EYTBWB5IR_25",3,1,6.82142939
4755014,"EYTBWB5IR_25",3,1,6.9866076
7398041,"EYTBWB5IR_25",3,1,6.9732146
7397892,"EYTBWB5IR_25",3,2,6.86607124
7398020,"EYTBWB5IR_25",3,2,7.17857151
7398092,"EYTBWB5IR_25",3,2,7.14285763
7397772,"EYTBWB5IR_25",3,2,6.92410712
7398922,"EYTBWB5IR_02",2,6,7.22321489
7398018,"EYTBWB5IR_25",3,2,7.35714345
7311886,"EYTBWB5IR_25",3,3,7.19196472
7398177,"EYTBWB5IR_25",3,3,6.64732184
7398197,"EYTBWB5IR_25",3,3,7.5625009
7311891,"EYTBWB5IR_25",3,3,7.15178675
7398023,"EYTBWB5IR_25",3,3,7.62946454
7311884,"EYTBWB5IR_25",3,4,7.32142969
7398001,"EYTBWB5IR_25",3,4,7.38839336
7311793,"EYTBWB5IR_25",3,4,7.12500057
7311894,"EYTBWB5IR_25",3,4,7.54464378
7398783,"EYTBWB5IR_02",2,6,6.81696423
7397771,"EYTBWB5IR_25",3,4,7.1116079
7397893,"EYTBWB5IR_25",3,5,7.24553627
7397815,"EYTBWB5IR_25",3,5,7.43750015
7398019,"EYTBWB5IR_25",3,5,7.46428648
7311895,"EYTBWB5IR_25",3,5,7.68750081
7311762,"EYTBWB5IR_25",3,5,7.8750003
6176013,"EYTBWB5IR_25",3,6,8.0133933
7398119,"EYTBWB5IR_25",3,6,6.89732166
7398192,"EYTBWB5IR_25",3,6,6.60937587
7397995,"EYTBWB5IR_25",3,6,7.38392933
7398894,"EYTBWB5IR_02",2,6,7.44642971
7397873,"EYTBWB5IR_25",3,6,7.02232118
7312539,"EYTBWB5IR_02",2,6,6.41294653
6176013,"EYTBWB5IR_26",1,1,7.6071431
4755014,"EYTBWB5IR_26",1,1,6.8705364
7398211,"EYTBWB5IR_26",1,1,6.9866077
7398212,"EYTBWB5IR_26",1,1,7.3214291
7398217,"EYTBWB5IR_26",1,1,7.41517913
7398225,"EYTBWB5IR_26",1,2,NA
7398231,"EYTBWB5IR_26",1,2,NA
7398235,"EYTBWB5IR_26",1,2,7.45982122
7398238,"EYTBWB5IR_26",1,2,7.40178625
7398813,"EYTBWB5IR_02",3,1,6.29687542
7398243,"EYTBWB5IR_26",1,2,7.19196428
7398245,"EYTBWB5IR_26",1,3,7.33928631
7398254,"EYTBWB5IR_26",1,3,7.22321434
7398265,"EYTBWB5IR_26",1,3,6.95535737
7398266,"EYTBWB5IR_26",1,3,7.1383934
7398274,"EYTBWB5IR_26",1,3,7.68303643
7311938,"EYTBWB5IR_26",1,4,6.56250046
7398288,"EYTBWB5IR_26",1,4,6.67187549
7398289,"EYTBWB5IR_26",1,4,6.76339352
7398307,"EYTBWB5IR_26",1,4,6.99107155
7398782,"EYTBWB5IR_02",3,1,6.52455421
7398319,"EYTBWB5IR_26",1,4,7.32589358
7398322,"EYTBWB5IR_26",1,5,7.24107161
7398326,"EYTBWB5IR_26",1,5,7.07142964
7311967,"EYTBWB5IR_26",1,5,7.36160767
7398344,"EYTBWB5IR_26",1,5,7.4776797
7398352,"EYTBWB5IR_26",1,5,7.51785773
7311977,"EYTBWB5IR_26",1,6,7.64732176
7398363,"EYTBWB5IR_26",1,6,6.95535779
7398376,"EYTBWB5IR_26",1,6,7.45535782
7398377,"EYTBWB5IR_26",1,6,7.65178685
7312499,"EYTBWB5IR_02",3,1,6.85714339
7398383,"EYTBWB5IR_26",1,6,7.38392988
7398363,"EYTBWB5IR_26",2,1,6.7187508
7398243,"EYTBWB5IR_26",2,1,6.64955429
4755014,"EYTBWB5IR_26",2,1,6.9375005
7398274,"EYTBWB5IR_26",2,1,7.54017944
7398254,"EYTBWB5IR_26",2,1,7.44642935
7398288,"EYTBWB5IR_26",2,2,7.2187505
7311967,"EYTBWB5IR_26",2,2,7.57589368
7398225,"EYTBWB5IR_26",2,2,7.45089317
7398376,"EYTBWB5IR_26",2,2,7.94642983
4755014,"EYTBWB5IR_02",3,1,6.9732146
7398217,"EYTBWB5IR_26",2,2,7.31250014
7398265,"EYTBWB5IR_26",2,3,6.78571438
7398266,"EYTBWB5IR_26",2,3,6.96428641
7398322,"EYTBWB5IR_26",2,3,7.11607162
7311938,"EYTBWB5IR_26",2,3,6.70982147
7311977,"EYTBWB5IR_26",2,3,7.55357177
7398212,"EYTBWB5IR_26",2,4,7.70089311
7398307,"EYTBWB5IR_26",2,4,7.24553656
6176013,"EYTBWB5IR_26",2,4,7.3571432
7398231,"EYTBWB5IR_26",2,4,6.7187502
7312551,"EYTBWB5IR_02",3,1,7.3214296
7398377,"EYTBWB5IR_26",2,4,7.33482186
7398326,"EYTBWB5IR_26",2,5,6.79017965
7398319,"EYTBWB5IR_26",2,5,7.92410759
7398352,"EYTBWB5IR_26",2,5,7.09375074
7398211,"EYTBWB5IR_26",2,5,7.1339298
7398238,"EYTBWB5IR_26",2,5,6.71875026
7398245,"EYTBWB5IR_26",2,6,7.13392932
7398383,"EYTBWB5IR_26",2,6,7.04464389
7398235,"EYTBWB5IR_26",2,6,7.22321423
7398344,"EYTBWB5IR_26",2,6,7.24553671
7398783,"EYTBWB5IR_02",3,2,7.08482124
7398289,"EYTBWB5IR_26",2,6,7.25892953
7398266,"EYTBWB5IR_26",3,1,7.56250042
7398231,"EYTBWB5IR_26",3,1,6.87946421
7398265,"EYTBWB5IR_26",3,1,6.72767939
4755014,"EYTBWB5IR_26",3,1,7.3928576
7398319,"EYTBWB5IR_26",3,1,7.7053576
7398235,"EYTBWB5IR_26",3,2,7.13839324
7398288,"EYTBWB5IR_26",3,2,6.90178651
7398322,"EYTBWB5IR_26",3,2,NA
7398212,"EYTBWB5IR_26",3,2,8.12500012
7312527,"EYTBWB5IR_02",3,2,7.50000051
7398274,"EYTBWB5IR_26",3,2,7.41964345
7398344,"EYTBWB5IR_26",3,3,7.24553672
7398376,"EYTBWB5IR_26",3,3,7.10714384
7398383,"EYTBWB5IR_26",3,3,7.5669649
7398352,"EYTBWB5IR_26",3,3,7.35714375
7398289,"EYTBWB5IR_26",3,3,7.40178654
7311967,"EYTBWB5IR_26",3,4,7.29464369
7398254,"EYTBWB5IR_26",3,4,7.78571436
7398307,"EYTBWB5IR_26",3,4,7.12946457
7311977,"EYTBWB5IR_26",3,4,7.03125078
7398872,"EYTBWB5IR_02",3,2,7.00892963
7398211,"EYTBWB5IR_26",3,4,6.8392869
7398238,"EYTBWB5IR_26",3,5,7.35267927
7398217,"EYTBWB5IR_26",3,5,7.88839315
7311938,"EYTBWB5IR_26",3,5,7.41071448
7398363,"EYTBWB5IR_26",3,5,7.12946481
7398243,"EYTBWB5IR_26",3,5,7.6919643
6176013,"EYTBWB5IR_26",3,6,7.8035713
7398326,"EYTBWB5IR_26",3,6,7.16964366
7398377,"EYTBWB5IR_26",3,6,7.50000087
7398245,"EYTBWB5IR_26",3,6,7.45982133
7398774,"EYTBWB5IR_02",3,2,7.14732112
7398225,"EYTBWB5IR_26",3,6,7.52232118
7312515,"EYTBWB5IR_02",3,2,7.42410745
6176013,"EYTBWB5IR_27",1,1,8.3616071
4755014,"EYTBWB5IR_27",1,1,7.5758934
7398400,"EYTBWB5IR_27",1,1,6.7500007
7312045,"EYTBWB5IR_27",1,1,7.3705361
7312063,"EYTBWB5IR_27",1,1,7.19642913
7312066,"EYTBWB5IR_27",1,2,7.63392916
7398411,"EYTBWB5IR_27",1,2,6.54241119
7398412,"EYTBWB5IR_27",1,2,7.69642922
7398413,"EYTBWB5IR_27",1,2,7.62500025
7398894,"EYTBWB5IR_02",3,3,7.13839372
7398419,"EYTBWB5IR_27",1,2,7.09821428
7398421,"EYTBWB5IR_27",1,3,6.49776831
7312069,"EYTBWB5IR_27",1,3,7.38392934
7312071,"EYTBWB5IR_27",1,3,7.75892937
7312074,"EYTBWB5IR_27",1,3,7.2500004
7398427,"EYTBWB5IR_27",1,3,7.96875043
7398428,"EYTBWB5IR_27",1,4,7.38392946
7398430,"EYTBWB5IR_27",1,4,7.12946449
7398431,"EYTBWB5IR_27",1,4,7.35714352
7398433,"EYTBWB5IR_27",1,4,7.02678655
7398915,"EYTBWB5IR_02",3,3,6.66517984
7398434,"EYTBWB5IR_27",1,4,7.14285758
7398435,"EYTBWB5IR_27",1,5,7.77678661
7312079,"EYTBWB5IR_27",1,5,7.33035764
7312081,"EYTBWB5IR_27",1,5,7.85267967
7312082,"EYTBWB5IR_27",1,5,7.0446437
7312083,"EYTBWB5IR_27",1,5,7.58928673
7312084,"EYTBWB5IR_27",1,6,7.60714376
7312085,"EYTBWB5IR_27",1,6,7.66517979
7312086,"EYTBWB5IR_27",1,6,7.25446482
7398438,"EYTBWB5IR_27",1,6,7.20535785
7398922,"EYTBWB5IR_02",3,3,7.1383939
7398439,"EYTBWB5IR_27",1,6,NA
7312085,"EYTBWB5IR_27",2,1,7.6205368
7398419,"EYTBWB5IR_27",2,1,7.73214329
4755014,"EYTBWB5IR_27",2,1,7.5491075
7398427,"EYTBWB5IR_27",2,1,7.96875044
7312069,"EYTBWB5IR_27",2,1,8.27678635
7398430,"EYTBWB5IR_27",2,2,7.1026795
7312081,"EYTBWB5IR_27",2,2,7.88839368
7312066,"EYTBWB5IR_27",2,2,7.83482117
7312086,"EYTBWB5IR_27",2,2,7.61160783
7398895,"EYTBWB5IR_02",3,3,7.47767975
7312063,"EYTBWB5IR_27",2,2,7.53571414
7312071,"EYTBWB5IR_27",2,3,7.66964338
7312074,"EYTBWB5IR_27",2,3,6.82589341
7398435,"EYTBWB5IR_27",2,3,7.71875062
7398428,"EYTBWB5IR_27",2,3,7.68750047
7312084,"EYTBWB5IR_27",2,3,7.97767977
7312045,"EYTBWB5IR_27",2,4,7.29910711
7398433,"EYTBWB5IR_27",2,4,7.35267956
6176013,"EYTBWB5IR_27",2,4,8.0580362
7398411,"EYTBWB5IR_27",2,4,5.9776792
7312539,"EYTBWB5IR_02",3,3,6.45535754
7398438,"EYTBWB5IR_27",2,4,6.93303686
7312079,"EYTBWB5IR_27",2,5,7.08482165
7398434,"EYTBWB5IR_27",2,5,7.31696459
7312083,"EYTBWB5IR_27",2,5,7.17410774
7398400,"EYTBWB5IR_27",2,5,7.1339298
7398413,"EYTBWB5IR_27",2,5,7.49107126
7398421,"EYTBWB5IR_27",2,6,7.04017932
7398439,"EYTBWB5IR_27",2,6,7.68303689
7398412,"EYTBWB5IR_27",2,6,7.09375023
7312082,"EYTBWB5IR_27",2,6,6.61160771
7398884,"EYTBWB5IR_02",3,4,7.12053669
7398431,"EYTBWB5IR_27",2,6,7.48660753
7312074,"EYTBWB5IR_27",3,1,7.78571442
7398411,"EYTBWB5IR_27",3,1,6.28794621
7312071,"EYTBWB5IR_27",3,1,7.65178639
4755014,"EYTBWB5IR_27",3,1,7.7633936
7398434,"EYTBWB5IR_27",3,1,7.5133936
7398412,"EYTBWB5IR_27",3,2,7.95982124
7398430,"EYTBWB5IR_27",3,2,7.16071451
7398435,"EYTBWB5IR_27",3,2,7.95089363
7312045,"EYTBWB5IR_27",3,2,7.45535712
7312485,"EYTBWB5IR_02",3,4,7.20982136
7398427,"EYTBWB5IR_27",3,2,7.63392945
7312082,"EYTBWB5IR_27",3,3,6.22321472
7312086,"EYTBWB5IR_27",3,3,7.12053684
7398439,"EYTBWB5IR_27",3,3,7.1160719
7312083,"EYTBWB5IR_27",3,3,6.87053675
7398431,"EYTBWB5IR_27",3,3,7.20535754
7312081,"EYTBWB5IR_27",3,4,7.45535769
7312069,"EYTBWB5IR_27",3,4,7.41071436
7398433,"EYTBWB5IR_27",3,4,7.10714357
7312084,"EYTBWB5IR_27",3,4,7.39285778
7398846,"EYTBWB5IR_02",3,4,7.52678657
7398400,"EYTBWB5IR_27",3,4,6.6941969
7398413,"EYTBWB5IR_27",3,5,7.51339327
7312063,"EYTBWB5IR_27",3,5,7.20535715
7398428,"EYTBWB5IR_27",3,5,7.44196448
7312085,"EYTBWB5IR_27",3,5,7.54910781
7398419,"EYTBWB5IR_27",3,5,7.3794643
6176013,"EYTBWB5IR_27",3,6,8.5223213
7312079,"EYTBWB5IR_27",3,6,7.42410766
7398438,"EYTBWB5IR_27",3,6,7.19196487
7398421,"EYTBWB5IR_27",3,6,6.75000033
7398903,"EYTBWB5IR_02",3,4,7.10714378
7312066,"EYTBWB5IR_27",3,6,8.01339318
7312470,"EYTBWB5IR_02",3,4,6.9017869
6176013,"EYTBWB5IR_28",1,1,8.2544641
4755014,"EYTBWB5IR_28",1,1,7.0714294
7398440,"EYTBWB5IR_28",1,1,6.9330367
7398442,"EYTBWB5IR_28",1,1,7.0937501
7312092,"EYTBWB5IR_28",1,1,7.16964313
7398443,"EYTBWB5IR_28",1,2,7.25446416
7398444,"EYTBWB5IR_28",1,2,6.70982119
7312119,"EYTBWB5IR_28",1,2,6.32589322
7312122,"EYTBWB5IR_28",1,2,6.74553625
7398785,"EYTBWB5IR_02",3,5,7.27232127
7398451,"EYTBWB5IR_28",1,2,6.93303628
7398452,"EYTBWB5IR_28",1,3,6.26785731
7398455,"EYTBWB5IR_28",1,3,6.83035734
7398460,"EYTBWB5IR_28",1,3,6.97767937
7398462,"EYTBWB5IR_28",1,3,6.6205364
7398463,"EYTBWB5IR_28",1,3,6.91964343
7398471,"EYTBWB5IR_28",1,4,6.41294646
7398474,"EYTBWB5IR_28",1,4,6.85714349
7398485,"EYTBWB5IR_28",1,4,6.88839352
7398529,"EYTBWB5IR_28",1,4,7.50000055
7398776,"EYTBWB5IR_02",3,5,6.98214315
7312215,"EYTBWB5IR_28",1,4,7.33928658
7312223,"EYTBWB5IR_28",1,5,6.63169661
7312242,"EYTBWB5IR_28",1,5,7.35267964
7312262,"EYTBWB5IR_28",1,5,7.21875067
7311017,"EYTBWB5IR_28",1,5,7.1428577
7400786,"EYTBWB5IR_28",1,5,7.25000073
7400794,"EYTBWB5IR_28",1,6,7.29017976
7400807,"EYTBWB5IR_28",1,6,6.10491179
7400816,"EYTBWB5IR_28",1,6,6.79910782
7400819,"EYTBWB5IR_28",1,6,7.37946485
7312523,"EYTBWB5IR_02",3,5,8.15625048
7400827,"EYTBWB5IR_28",1,6,7.25892988
7400807,"EYTBWB5IR_28",2,1,6.4375008
7398451,"EYTBWB5IR_28",2,1,7.03125029
4755014,"EYTBWB5IR_28",2,1,7.0401795
7398463,"EYTBWB5IR_28",2,1,7.03125044
7398455,"EYTBWB5IR_28",2,1,7.45982135
7398474,"EYTBWB5IR_28",2,2,7.5044645
7312262,"EYTBWB5IR_28",2,2,7.52232168
7398443,"EYTBWB5IR_28",2,2,7.29017917
7400816,"EYTBWB5IR_28",2,2,6.92857183
7398909,"EYTBWB5IR_02",3,5,7.02232181
7312092,"EYTBWB5IR_28",2,2,6.73214314
7398460,"EYTBWB5IR_28",2,3,6.88839338
7398462,"EYTBWB5IR_28",2,3,6.73214341
7312223,"EYTBWB5IR_28",2,3,7.15178662
7398471,"EYTBWB5IR_28",2,3,6.55580447
7400794,"EYTBWB5IR_28",2,3,7.50000077
7398442,"EYTBWB5IR_28",2,4,6.81696411
7398529,"EYTBWB5IR_28",2,4,8.18303656
6176013,"EYTBWB5IR_28",2,4,7.8169642
7398444,"EYTBWB5IR_28",2,4,6.4732142
7398789,"EYTBWB5IR_02",3,5,7.6875003
7400819,"EYTBWB5IR_28",2,4,6.57366186
7312242,"EYTBWB5IR_28",2,5,7.17410765
7312215,"EYTBWB5IR_28",2,5,7.55803659
7400786,"EYTBWB5IR_28",2,5,7.64285774
7398440,"EYTBWB5IR_28",2,5,7.0089298
7312122,"EYTBWB5IR_28",2,5,6.94196426
7398452,"EYTBWB5IR_28",2,6,6.89732132
7400827,"EYTBWB5IR_28",2,6,7.13839389
7312119,"EYTBWB5IR_28",2,6,5.75446423
7311017,"EYTBWB5IR_28",2,6,7.02678671
6176013,"EYTBWB5IR_02",3,6,7.8616073
7398485,"EYTBWB5IR_28",2,6,7.41517953
7398462,"EYTBWB5IR_28",3,1,6.82589342
7398444,"EYTBWB5IR_28",3,1,6.25446421
7398460,"EYTBWB5IR_28",3,1,6.67633939
4755014,"EYTBWB5IR_28",3,1,7.2857146
7312215,"EYTBWB5IR_28",3,1,7.4375006
7312119,"EYTBWB5IR_28",3,2,6.53125024
7398474,"EYTBWB5IR_28",3,2,6.89285751
7312223,"EYTBWB5IR_28",3,2,7.12946463
7398442,"EYTBWB5IR_28",3,2,6.63169612
7398877,"EYTBWB5IR_02",3,6,6.53125066
7398463,"EYTBWB5IR_28",3,2,6.68526845
7311017,"EYTBWB5IR_28",3,3,6.81696472
7400816,"EYTBWB5IR_28",3,3,6.53571484
7400827,"EYTBWB5IR_28",3,3,6.9732149
7400786,"EYTBWB5IR_28",3,3,7.83035775
7398485,"EYTBWB5IR_28",3,3,7.03125054
7312262,"EYTBWB5IR_28",3,4,7.03571469
7398455,"EYTBWB5IR_28",3,4,6.96875036
7398529,"EYTBWB5IR_28",3,4,7.33482157
7400794,"EYTBWB5IR_28",3,4,7.17857178
7398920,"EYTBWB5IR_02",3,6,6.46205487
7398440,"EYTBWB5IR_28",3,4,6.5446439
7312122,"EYTBWB5IR_28",3,5,6.63392927
7312092,"EYTBWB5IR_28",3,5,6.93303615
7398471,"EYTBWB5IR_28",3,5,6.61160748
7400807,"EYTBWB5IR_28",3,5,5.87276881
7398451,"EYTBWB5IR_28",3,5,6.4888393
6176013,"EYTBWB5IR_28",3,6,7.7589293
7312242,"EYTBWB5IR_28",3,6,7.29910766
7400819,"EYTBWB5IR_28",3,6,6.53571487
7398452,"EYTBWB5IR_28",3,6,5.91294633
7312482,"EYTBWB5IR_02",3,6,6.42633933
7398443,"EYTBWB5IR_28",3,6,6.93303618
7312477,"EYTBWB5IR_02",3,6,7.16071418
6176013,"EYTBWB5IR_29",1,1,8.1294641
4755014,"EYTBWB5IR_29",1,1,6.7053574
7402229,"EYTBWB5IR_29",1,1,7.0000007
7402200,"EYTBWB5IR_29",1,1,7.3705361
7402206,"EYTBWB5IR_29",1,1,7.78125013
7402209,"EYTBWB5IR_29",1,2,6.28571416
7402211,"EYTBWB5IR_29",1,2,7.53125019
7400872,"EYTBWB5IR_29",1,2,6.81696422
7402225,"EYTBWB5IR_29",1,2,7.82142925
7400536,"EYTBWB5IR_29",1,2,6.73660728
7400537,"EYTBWB5IR_29",1,3,6.88392931
7400538,"EYTBWB5IR_29",1,3,6.84821434
7400539,"EYTBWB5IR_29",1,3,7.28125037
7400541,"EYTBWB5IR_29",1,3,7.0133934
7400545,"EYTBWB5IR_29",1,3,7.59821443
7400551,"EYTBWB5IR_29",1,4,6.42633946
7400569,"EYTBWB5IR_29",1,4,6.94642949
7400571,"EYTBWB5IR_29",1,4,6.86160752
7400579,"EYTBWB5IR_29",1,4,7.90625055
7400581,"EYTBWB5IR_29",1,4,6.95535758
7400582,"EYTBWB5IR_29",1,5,7.08035761
7400583,"EYTBWB5IR_29",1,5,7.02232164
7400585,"EYTBWB5IR_29",1,5,7.16964367
7400595,"EYTBWB5IR_29",1,5,7.3214297
7400597,"EYTBWB5IR_29",1,5,7.41071473
7400598,"EYTBWB5IR_29",1,6,7.48660776
7400602,"EYTBWB5IR_29",1,6,7.77232179
7400624,"EYTBWB5IR_29",1,6,6.70535782
7400635,"EYTBWB5IR_29",1,6,6.71428685
7400636,"EYTBWB5IR_29",1,6,6.69196488
7400602,"EYTBWB5IR_29",2,1,7.6517868
7400536,"EYTBWB5IR_29",2,1,6.75000029
4755014,"EYTBWB5IR_29",2,1,6.4196435
7400545,"EYTBWB5IR_29",2,1,7.40625044
7400538,"EYTBWB5IR_29",2,1,6.69642935
7400569,"EYTBWB5IR_29",2,2,6.8035715
7400585,"EYTBWB5IR_29",2,2,6.59821468
7402209,"EYTBWB5IR_29",2,2,7.16964317
7400624,"EYTBWB5IR_29",2,2,7.15625083
7402206,"EYTBWB5IR_29",2,2,7.04464314
7400539,"EYTBWB5IR_29",2,3,6.93303638
7400541,"EYTBWB5IR_29",2,3,7.01339341
7400582,"EYTBWB5IR_29",2,3,6.38392962
7400551,"EYTBWB5IR_29",2,3,6.91964347
7400598,"EYTBWB5IR_29",2,3,7.47321477
7402200,"EYTBWB5IR_29",2,4,7.16517911
7400579,"EYTBWB5IR_29",2,4,7.86160756
6176013,"EYTBWB5IR_29",2,4,7.6026792
7402211,"EYTBWB5IR_29",2,4,7.0714292
7400635,"EYTBWB5IR_29",2,4,6.79464386
7400583,"EYTBWB5IR_29",2,5,6.84821465
7400581,"EYTBWB5IR_29",2,5,7.16517959
7400597,"EYTBWB5IR_29",2,5,6.70089374
7402229,"EYTBWB5IR_29",2,5,6.7901798
7402225,"EYTBWB5IR_29",2,5,7.64732126
7400537,"EYTBWB5IR_29",2,6,7.37946432
7400636,"EYTBWB5IR_29",2,6,6.70982189
7400872,"EYTBWB5IR_29",2,6,6.56250023
7400595,"EYTBWB5IR_29",2,6,7.40178671
7400571,"EYTBWB5IR_29",2,6,7.46875053
7400541,"EYTBWB5IR_29",3,1,6.78125042
7402211,"EYTBWB5IR_29",3,1,6.98660721
7400539,"EYTBWB5IR_29",3,1,6.56696439
4755014,"EYTBWB5IR_29",3,1,6.9687506
7400581,"EYTBWB5IR_29",3,1,7.2232146
7400872,"EYTBWB5IR_29",3,2,6.53794624
7400569,"EYTBWB5IR_29",3,2,6.53571451
7400582,"EYTBWB5IR_29",3,2,6.75446463
7402200,"EYTBWB5IR_29",3,2,7.18750012
7400545,"EYTBWB5IR_29",3,2,7.23214345
7400595,"EYTBWB5IR_29",3,3,7.09821472
7400624,"EYTBWB5IR_29",3,3,6.82142984
7400636,"EYTBWB5IR_29",3,3,5.9598219
7400597,"EYTBWB5IR_29",3,3,7.35267975
7400571,"EYTBWB5IR_29",3,3,6.88392954
7400585,"EYTBWB5IR_29",3,4,6.87500069
7400538,"EYTBWB5IR_29",3,4,6.79910736
7400579,"EYTBWB5IR_29",3,4,7.51339357
7400598,"EYTBWB5IR_29",3,4,7.17857178
7402229,"EYTBWB5IR_29",3,4,6.8169649
7402225,"EYTBWB5IR_29",3,5,7.63392927
7402206,"EYTBWB5IR_29",3,5,6.89732115
7400551,"EYTBWB5IR_29",3,5,6.94642948
7400602,"EYTBWB5IR_29",3,5,7.45535781
7400536,"EYTBWB5IR_29",3,5,7.2276793
6176013,"EYTBWB5IR_29",3,6,7.8258933
7400583,"EYTBWB5IR_29",3,6,7.04464366
7400635,"EYTBWB5IR_29",3,6,6.63616187
7400537,"EYTBWB5IR_29",3,6,6.72767933
7402209,"EYTBWB5IR_29",3,6,7.00000018
6176013,"EYTBWB5IR_30",1,1,7.8750001
4755014,"EYTBWB5IR_30",1,1,6.2366074
7400638,"EYTBWB5IR_30",1,1,6.4330367
7400639,"EYTBWB5IR_30",1,1,7.0535711
7400641,"EYTBWB5IR_30",1,1,7.27232113
7400644,"EYTBWB5IR_30",1,2,6.99107116
7400646,"EYTBWB5IR_30",1,2,6.81250019
7400649,"EYTBWB5IR_30",1,2,7.10714322
7400651,"EYTBWB5IR_30",1,2,7.13392925
6176013,"EYTBWB5IR_03",1,1,7.7053571
7400653,"EYTBWB5IR_30",1,2,7.18750028
7400656,"EYTBWB5IR_30",1,3,6.78571431
7400663,"EYTBWB5IR_30",1,3,6.83482134
7400670,"EYTBWB5IR_30",1,3,6.75000037
7400676,"EYTBWB5IR_30",1,3,6.9598214
7400679,"EYTBWB5IR_30",1,3,7.91517943
7400696,"EYTBWB5IR_30",1,4,6.88839346
7400699,"EYTBWB5IR_30",1,4,6.96875049
7400700,"EYTBWB5IR_30",1,4,7.11160752
7400701,"EYTBWB5IR_30",1,4,6.38169655
4755014,"EYTBWB5IR_03",1,1,6.5000004
7400702,"EYTBWB5IR_30",1,4,6.24330458
7400703,"EYTBWB5IR_30",1,5,6.98214361
7400704,"EYTBWB5IR_30",1,5,7.49107164
7400717,"EYTBWB5IR_30",1,5,7.23660767
7400720,"EYTBWB5IR_30",1,5,6.2209827
7400724,"EYTBWB5IR_30",1,5,7.87500073
7400729,"EYTBWB5IR_30",1,6,7.26785776
7400733,"EYTBWB5IR_30",1,6,7.74553679
7400736,"EYTBWB5IR_30",1,6,5.94642982
7400738,"EYTBWB5IR_30",1,6,6.79464385
7398924,"EYTBWB5IR_03",1,1,6.6383937
7400741,"EYTBWB5IR_30",1,6,7.07589388
7400733,"EYTBWB5IR_30",2,1,7.7723218
7400653,"EYTBWB5IR_30",2,1,6.63616129
4755014,"EYTBWB5IR_30",2,1,6.3415185
7400679,"EYTBWB5IR_30",2,1,7.68750044
7400663,"EYTBWB5IR_30",2,1,7.20982135
7400699,"EYTBWB5IR_30",2,2,6.9330365
7400717,"EYTBWB5IR_30",2,2,7.32142968
7400644,"EYTBWB5IR_30",2,2,6.76339317
7400736,"EYTBWB5IR_30",2,2,6.21651883
7398925,"EYTBWB5IR_03",1,1,6.7678571
7400641,"EYTBWB5IR_30",2,2,6.85267914
7400670,"EYTBWB5IR_30",2,3,6.55803638
7400676,"EYTBWB5IR_30",2,3,6.37500041
7400703,"EYTBWB5IR_30",2,3,7.04910762
7400696,"EYTBWB5IR_30",2,3,7.03125047
7400729,"EYTBWB5IR_30",2,3,6.89285777
7400639,"EYTBWB5IR_30",2,4,6.48214311
7400701,"EYTBWB5IR_30",2,4,6.63392956
6176013,"EYTBWB5IR_30",2,4,7.3482142
7400646,"EYTBWB5IR_30",2,4,6.8392862
7398926,"EYTBWB5IR_03",1,1,6.89285713
7400738,"EYTBWB5IR_30",2,4,6.80803686
7400704,"EYTBWB5IR_30",2,5,7.97767965
7400702,"EYTBWB5IR_30",2,5,6.65401859
7400724,"EYTBWB5IR_30",2,5,7.14732174
7400638,"EYTBWB5IR_30",2,5,6.7410718
7400651,"EYTBWB5IR_30",2,5,6.55803626
7400656,"EYTBWB5IR_30",2,6,7.13392932
7400741,"EYTBWB5IR_30",2,6,7.19196489
7400649,"EYTBWB5IR_30",2,6,6.30133923
7400720,"EYTBWB5IR_30",2,6,6.16071471
7398928,"EYTBWB5IR_03",1,2,6.97321416
7400700,"EYTBWB5IR_30",2,6,7.15625053
7400676,"EYTBWB5IR_30",3,1,7.04017942
7400646,"EYTBWB5IR_30",3,1,6.57812521
7400670,"EYTBWB5IR_30",3,1,6.49330439
4755014,"EYTBWB5IR_30",3,1,6.7321436
7400702,"EYTBWB5IR_30",3,1,6.7187506
7400649,"EYTBWB5IR_30",3,2,6.98660724
7400699,"EYTBWB5IR_30",3,2,7.07589351
7400703,"EYTBWB5IR_30",3,2,6.23437563
7400639,"EYTBWB5IR_30",3,2,6.52455412
7398929,"EYTBWB5IR_03",1,2,7.36607119
7400679,"EYTBWB5IR_30",3,2,7.36160745
7400720,"EYTBWB5IR_30",3,3,5.92633972
7400736,"EYTBWB5IR_30",3,3,5.86160784
7400741,"EYTBWB5IR_30",3,3,6.7142869
7400724,"EYTBWB5IR_30",3,3,7.00000075
7400700,"EYTBWB5IR_30",3,3,7.01339354
7400717,"EYTBWB5IR_30",3,4,6.66964369
7400663,"EYTBWB5IR_30",3,4,6.69196436
7400701,"EYTBWB5IR_30",3,4,6.48214357
7400729,"EYTBWB5IR_30",3,4,6.64285778
7398934,"EYTBWB5IR_03",1,2,7.14732122
7400638,"EYTBWB5IR_30",3,4,6.0625009
7400651,"EYTBWB5IR_30",3,5,6.50446427
7400641,"EYTBWB5IR_30",3,5,6.99553615
7400696,"EYTBWB5IR_30",3,5,7.31696448
