"genotype","PLOT.ID","rows","ranges","Block","Rep","Trt","year","note","Calibration","ASD","CHL"
"BGEM-0174-N","2215","15","5","2","1","LN","2022","BGEM_Short_late","0","1",318.445102185094
"BGEM-0174-N X B73","3407","7","9","3","2","LN","2022","Hybrid","0","2",316.312868948954
"BGEM-0174-N X B73","2370","20","8","2","1","LN","2022","Hybrid","0","1",316.312868948954
"BGEM-0175-S","2138","38","3","2","1","LN","2022","BGEM_Tall_late","0","2",329.220714695711
"BGEM-0175-S","3301","1","7","3","2","LN","2022","BGEM_Tall_late","0","1",329.220714695711
"BGEM-0175-S X Mo17","2474","24","10","2","1","LN","2022","Hybrid","0","1",322.930029623268
"BGEM-0175-S X Mo17","3465","15","10","3","2","LN","2022","Hybrid","0","1",322.930029623268
"BGEM-0177-S X Mo17","2533","33","11","2","1","LN","2022","Hybrid","0","2",340.205051299551
"BGEM-0177-S X Mo17","3467","17","10","3","2","LN","2022","Hybrid","0","2",340.205051299551
"BGEM-0178-S","2042","42","1","2","1","LN","2022","BGEM_Tall_late","0","2",323.011375801078
"BGEM-0178-S","3205","5","5","3","2","LN","2022","BGEM_Tall_late","0","2",323.011375801078
"BGEM-0178-S X Mo17","2461","11","10","2","1","LN","2022","Hybrid","0","1",328.968731901591
"BGEM-0178-S X Mo17","3535","35","11","3","2","LN","2022","Hybrid","0","1",328.968731901591
"BGEM-0179-S","2017","17","1","2","1","LN","2022","BGEM_Short_early","0","1",336.351741188964
"BGEM-0179-S","3230","30","5","3","2","LN","2022","BGEM_Short_early","0","1",336.351741188964
"BGEM-0179-S X Mo17","3516","16","11","3","2","LN","2022","Hybrid","0","2",319.156817346692
"BGEM-0179-S X Mo17","2557","7","12","2","1","LN","2022","Hybrid","0","2",319.156817346692
"BGEM-0180-S","2102","2","3","2","1","LN","2022","BGEM_Short_early","0","1",310.50508774917
"BGEM-0180-S","3290","40","6","3","2","LN","2022","BGEM_Short_early","0","1",310.50508774917
"BGEM-0180-S X Mo17","2592","42","12","2","1","LN","2022","Hybrid","0","2",324.309821674056
"BGEM-0180-S X Mo17","3538","38","11","3","2","LN","2022","Hybrid","0","2",324.309821674056
"BGEM-0181-N","2168","18","4","2","1","LN","2022","BGEM_Short_late","0","2",315.458311908145
"BGEM-0181-N","3031","31","1","3","2","LN","2022","BGEM_Short_late","0","1",315.458311908145
"BGEM-0181-N X B73","3369","19","8","3","2","LN","2022","Hybrid","0","2",327.55250550349
"BGEM-0181-N X B73","2439","39","9","2","1","LN","2022","Hybrid","0","1",327.55250550349
"BGEM-0182-N","2250","50","5","2","1","LN","2022","BGEM_Tall_early","0","1",322.072810011702
"BGEM-0182-N","3063","13","2","3","2","LN","2022","BGEM_Tall_early","0","1",322.072810011702
"BGEM-0182-N X B73","2411","11","9","2","1","LN","2022","Hybrid","0","1",304.098301163794
"BGEM-0182-N X B73","3411","11","9","3","2","LN","2022","Hybrid","0","2",304.098301163794
"BGEM-0183-N","2084","34","2","2","1","LN","2022","BGEM_Tall_late","0","1",297.157117931271
"BGEM-0183-N","3222","22","5","3","2","LN","2022","BGEM_Tall_late","0","2",297.157117931271
"BGEM-0183-N X B73","2451","1","10","2","1","LN","2022","Hybrid","0","2",266.827073120729
"BGEM-0183-N X B73","3373","23","8","3","2","LN","2022","Hybrid","0","2",266.827073120729
"BGEM-0184-N","3247","47","5","3","2","LN","2022","BGEM_Short_early","0","1",334.938368353378
"BGEM-0184-N","2059","9","2","2","1","LN","2022","BGEM_Short_early","0","1",334.938368353378
"BGEM-0184-N X B73","3380","30","8","3","2","LN","2022","Hybrid","0","2",336.344875571682
"BGEM-0184-N X B73","2424","24","9","2","1","LN","2022","Hybrid","0","2",336.344875571682
"BGEM-0185-N","3149","49","3","3","2","LN","2022","BGEM_Short_late","0","1",323.48204772835
"BGEM-0185-N","2311","11","7","2","1","LN","2022","BGEM_Short_late","0","2",323.48204772835
"BGEM-0185-N X B73","2437","37","9","2","1","LN","2022","Hybrid","0","2",334.049842808844
"BGEM-0185-N X B73","3440","40","9","3","2","LN","2022","Hybrid","0","2",334.049842808844
"BGEM-0186-S","3186","36","4","3","2","LN","2022","BGEM_Short_late","0","2",319.807152829917
"BGEM-0186-S","2323","23","7","2","1","LN","2022","BGEM_Short_late","0","1",319.807152829917
"BGEM-0187-S","2221","21","5","2","1","LN","2022","BGEM_Short_late","0","1",324.938933101268
"BGEM-0187-S","3084","34","2","3","2","LN","2022","BGEM_Short_late","0","2",324.938933101268
"BGEM-0187-S X Mo17","3565","15","12","3","2","LN","2022","Hybrid","0","2",310.668968025871
"BGEM-0187-S X Mo17","2571","21","12","2","1","LN","2022","Hybrid","0","2",310.668968025871
"BGEM-0188-S","3254","4","6","3","2","LN","2022","BGEM_Tall_late","0","2",332.214689060056
"BGEM-0188-S","2091","41","2","2","1","LN","2022","BGEM_Tall_late","0","2",332.214689060056
"BGEM-0188-S X Mo17","2562","12","12","2","1","LN","2022","Hybrid","0","1",297.789786811448
"BGEM-0188-S X Mo17","3522","22","11","3","2","LN","2022","Hybrid","0","2",297.789786811448
"BGEM-0189-S","3103","3","3","3","2","LN","2022","BGEM_Tall_early","0","2",298.97305290822
"BGEM-0189-S","2290","40","6","2","1","LN","2022","BGEM_Tall_early","0","2",298.97305290822
"BGEM-0189-S X Mo17","2498","48","10","2","1","LN","2022","Hybrid","0","1",320.09868754253
"BGEM-0189-S X Mo17","3574","24","12","3","2","LN","2022","Hybrid","0","1",320.09868754253
"BGEM-0190-N","3095","45","2","3","2","LN","2022","BGEM_Short_late","0","1",322.257278957358
"BGEM-0190-N","2257","7","6","2","1","LN","2022","BGEM_Short_late","0","1",322.257278957358
"BGEM-0191-N","2253","3","6","2","1","LN","2022","BGEM_Short_late","0","1",297.235950991795
"BGEM-0191-N","3091","41","2","3","2","LN","2022","BGEM_Short_late","0","1",297.235950991795
"BGEM-0191-N X B73","2418","18","9","2","1","LN","2022","Hybrid","0","1",304.353456989958
"BGEM-0191-N X B73","3406","6","9","3","2","LN","2022","Hybrid","0","2",304.353456989958
"BGEM-0192-N","3216","16","5","3","2","LN","2022","BGEM_Tall_late","0","2",298.969359121998
"BGEM-0192-N","2078","28","2","2","1","LN","2022","BGEM_Tall_late","0","1",298.969359121998
"BGEM-0193-N","2126","26","3","2","1","LN","2022","BGEM_Tall_late","0","2",299.39093231464
"BGEM-0193-N","3264","14","6","3","2","LN","2022","BGEM_Tall_late","0","2",299.39093231464
"BGEM-0194-N X B73","2358","8","8","2","1","LN","2022","Hybrid","0","1",296.209324374692
"BGEM-0194-N X B73","3429","29","9","3","2","LN","2022","Hybrid","0","1",296.209324374692
"BGEM-0196-N","2088","38","2","2","1","LN","2022","BGEM_Tall_late","0","1",310.005920178607
"BGEM-0196-N","3251","1","6","3","2","LN","2022","BGEM_Tall_late","0","2",310.005920178607
"BGEM-0196-N X B73","2382","32","8","2","1","LN","2022","Hybrid","0","1",317.055355299473
"BGEM-0196-N X B73","3433","33","9","3","2","LN","2022","Hybrid","0","2",317.055355299473
"BGEM-0197-S","3288","38","6","3","2","LN","2022","BGEM_Short_early","0","1",343.399347090086
"BGEM-0197-S","2075","25","2","2","1","LN","2022","BGEM_Short_early","0","1",343.399347090086
"BGEM-0197-S X Mo17","2467","17","10","2","1","LN","2022","Hybrid","0","1",334.770595247653
"BGEM-0197-S X Mo17","3478","28","10","3","2","LN","2022","Hybrid","0","2",334.770595247653
"BGEM-0198-S","3005","5","1","3","2","LN","2022","BGEM_Tall_early","0","1",331.857124310514
"BGEM-0198-S","2192","42","4","2","1","LN","2022","BGEM_Tall_early","0","1",331.857124310514
"BGEM-0198-S X Mo17","2491","41","10","2","1","LN","2022","Hybrid","0","1",322.848300534613
"BGEM-0198-S X Mo17","3575","25","12","3","2","LN","2022","Hybrid","0","1",322.848300534613
"BGEM-0199-S","2235","35","5","2","1","LN","2022","BGEM_Tall_early","0","1",323.663193810633
"BGEM-0199-S","3023","23","1","3","2","LN","2022","BGEM_Tall_early","0","1",323.663193810633
"BGEM-0199-S X Mo17","3466","16","10","3","2","LN","2022","Hybrid","0","1",315.065623412101
"BGEM-0199-S X Mo17","2515","15","11","2","1","LN","2022","Hybrid","0","2",315.065623412101
"BGEM-0200-S","2266","16","6","2","1","LN","2022","BGEM_Short_late","0","1",315.252939232556
"BGEM-0200-S","3129","29","3","3","2","LN","2022","BGEM_Short_late","0","2",315.252939232556
"BGEM-0200-S X Mo17","3473","23","10","3","2","LN","2022","Hybrid","0","2",338.325190908562
"BGEM-0200-S X Mo17","2579","29","12","2","1","LN","2022","Hybrid","0","2",338.325190908562
"BGEM-0201-N","2296","46","6","2","1","LN","2022","BGEM_Tall_early","0","2",323.541789978577
"BGEM-0201-N","3109","9","3","3","2","LN","2022","BGEM_Tall_early","0","2",323.541789978577
"BGEM-0202-N","2152","2","4","2","1","LN","2022","BGEM_Short_early","0","1",307.212183513566
"BGEM-0202-N","3340","40","7","3","2","LN","2022","BGEM_Short_early","0","2",307.212183513566
"BGEM-0202-N X B73","3437","37","9","3","2","LN","2022","Hybrid","0","2",310.059978192916
"BGEM-0202-N X B73","2356","6","8","2","1","LN","2022","Hybrid","0","1",310.059978192916
"BGEM-0203-N","3246","46","5","3","2","LN","2022","BGEM_Short_early","0","1",296.321274427193
"BGEM-0203-N","2058","8","2","2","1","LN","2022","BGEM_Short_early","0","1",296.321274427193
"BGEM-0204-N","2030","30","1","2","1","LN","2022","BGEM_Tall_late","0","2",304.205677389937
"BGEM-0204-N","3168","18","4","3","2","LN","2022","BGEM_Tall_late","1","1.5",304.205677389937
"BGEM-0205-N","2285","35","6","2","1","LN","2022","BGEM_Tall_early","0","2",319.692325165086
"BGEM-0205-N","3073","23","2","3","2","LN","2022","BGEM_Tall_early","0","1",319.692325165086
"BGEM-0205-N X B73","2425","25","9","2","1","LN","2022","Hybrid","0","2",330.38807551023
"BGEM-0205-N X B73","3439","39","9","3","2","LN","2022","Hybrid","0","2",330.38807551023
"BGEM-0206-N","3011","11","1","3","2","LN","2022","BGEM_Tall_early","0","1",331.247438304321
"BGEM-0206-N","2198","48","4","2","1","LN","2022","BGEM_Tall_early","0","1",331.247438304321
"BGEM-0207-N","2153","3","4","2","1","LN","2022","BGEM_Short_early","0","1",339.081957452621
"BGEM-0207-N","3341","41","7","3","2","LN","2022","BGEM_Short_early","0","2",339.081957452621
"BGEM-0207-N X B73","3355","5","8","3","2","LN","2022","Hybrid","0","1",321.084156477436
"BGEM-0207-N X B73","2416","16","9","2","1","LN","2022","Hybrid","0","1",321.084156477436
"BGEM-0208-N","3320","20","7","3","2","LN","2022","BGEM_Tall_late","0","1",315.589355286994
"BGEM-0208-N","2182","32","4","2","1","LN","2022","BGEM_Tall_late","0","1",315.589355286994
"BGEM-0209-N","3118","18","3","3","2","LN","2022","BGEM_Tall_early","0","1",316.000034424788
"BGEM-0209-N","2330","30","7","2","1","LN","2022","BGEM_Tall_early","0","1",316.000034424788
"BGEM-0209-N X B73","3382","32","8","3","2","LN","2022","Hybrid","0","2",323.153844509665
"BGEM-0210-N","2039","39","1","2","1","LN","2022","BGEM_Tall_late","0","2",341.800005102469
"BGEM-0210-N","3202","2","5","3","2","LN","2022","BGEM_Tall_late","0","2",341.800005102469
"BGEM-0210-N X B73","2448","48","9","2","1","LN","2022","Hybrid",NA,NA,327.599892821312
"BGEM-0210-N X B73","3379","29","8","3","2","LN","2022","Hybrid","0","2",327.599892821312
"BGEM-0211-N","2079","29","2","2","1","LN","2022","BGEM_Tall_late","0","1",304.475777788775
"BGEM-0211-N","3217","17","5","3","2","LN","2022","BGEM_Tall_late","0","2",304.475777788775
"BGEM-0211-N X B73","3375","25","8","3","2","LN","2022","Hybrid","0","2",305.873254271231
"BGEM-0211-N X B73","2375","25","8","2","1","LN","2022","Hybrid","1","1.5",305.873254271231
"BGEM-0212-N","2337","37","7","2","1","LN","2022","BGEM_Tall_early","0","2",305.903488322254
"BGEM-0212-N","3125","25","3","3","2","LN","2022","BGEM_Tall_early","0","2",305.903488322254
"BGEM-0213-S","3223","23","5","3","2","LN","2022","BGEM_Tall_late","0","1",292.938840699519
"BGEM-0213-S","2085","35","2","2","1","LN","2022","BGEM_Tall_late","0","1",292.938840699519
"BGEM-0214-S","2018","18","1","2","1","LN","2022","BGEM_Short_early","0","2",318.521887499004
"BGEM-0214-S","3231","31","5","3","2","LN","2022","BGEM_Short_early","0","1",318.521887499004
"BGEM-0214-S X Mo17","3508","8","11","3","2","LN","2022","Hybrid","0","2",308.110219785789
"BGEM-0214-S X Mo17","2502","2","11","2","1","LN","2022","Hybrid","0","2",308.110219785789
"BGEM-0215-N","3120","20","3","3","2","LN","2022","BGEM_Tall_early","0","2",324.116519659074
"BGEM-0215-N","2332","32","7","2","1","LN","2022","BGEM_Tall_early","0","1",324.116519659074
"BGEM-0215-N X B73","2413","13","9","2","1","LN","2022","Hybrid","0","1",317.745664445644
"BGEM-0215-N X B73","3446","46","9","3","2","LN","2022","Hybrid","0","2",317.745664445644
"BGEM-0216-N","3183","33","4","3","2","LN","2022","BGEM_Short_late","0","1",316.977097792802
"BGEM-0216-N","2320","20","7","2","1","LN","2022","BGEM_Short_late","0","1",316.977097792802
"BGEM-0216-N X B73","3356","6","8","3","2","LN","2022","Hybrid","0","1",293.61102958966
"BGEM-0216-N X B73","2407","7","9","2","1","LN","2022","Hybrid","0","1",293.61102958966
"BGEM-0217-S","2248","48","5","2","1","LN","2022","BGEM_Tall_early","0","1",331.753224192502
"BGEM-0217-S","3061","11","2","3","2","LN","2022","BGEM_Tall_early","0","1",331.753224192502
"BGEM-0218-S","3140","40","3","3","2","LN","2022","BGEM_Short_late","0","2",345.223335163107
"BGEM-0218-S","2302","2","7","2","1","LN","2022","BGEM_Short_late","0","1",345.223335163107
"BGEM-0218-S X Mo17","3585","35","12","3","2","LN","2022","Hybrid","0","1",326.326142360959
"BGEM-0218-S X Mo17","2479","29","10","2","1","LN","2022","Hybrid","0","2",326.326142360959
"BGEM-0219-S","2111","11","3","2","1","LN","2022","BGEM_Short_early","0","2",326.635143895273
"BGEM-0219-S","3299","49","6","3","2","LN","2022","BGEM_Short_early","0","2",326.635143895273
"BGEM-0219-S X Mo17","2535","35","11","2","1","LN","2022","Hybrid","0","2",317.042545017194
"BGEM-0219-S X Mo17","3519","19","11","3","2","LN","2022","Hybrid","0","2",317.042545017194
"BGEM-0220-S","3035","35","1","3","2","LN","2022","BGEM_Short_late","0","1",349.804853453787
"BGEM-0220-S","2172","22","4","2","1","LN","2022","BGEM_Short_late","0","2",349.804853453787
"BGEM-0220-S X Mo17","2591","41","12","2","1","LN","2022","Hybrid","0","2",329.774774310064
"BGEM-0220-S X Mo17","3529","29","11","3","2","LN","2022","Hybrid","0","1",329.774774310064
"BGEM-0221-S","2006","6","1","2","1","LN","2022","BGEM_Short_early","0","2",349.342881582907
"BGEM-0221-S","3194","44","4","3","2","LN","2022","BGEM_Short_early","0","1",349.342881582907
"BGEM-0221-S X Mo17","3514","14","11","3","2","LN","2022","Hybrid","0","2",305.189484480794
"BGEM-0221-S X Mo17","2468","18","10","2","1","LN","2022","Hybrid","0","1",305.189484480794
"BGEM-0222-S","3235","35","5","3","2","LN","2022","BGEM_Short_early","0","1",313.701681085078
"BGEM-0222-S","2022","22","1","2","1","LN","2022","BGEM_Short_early","0","2",313.701681085078
"BGEM-0222-S X Mo17","3460","10","10","3","2","LN","2022","Hybrid","0","1",311.709460590975
"BGEM-0222-S X Mo17","2483","33","10","2","1","LN","2022","Hybrid","0","1",311.709460590975
"BGEM-0223-N","2142","42","3","2","1","LN","2022","BGEM_Tall_late","0","1",323.129286574161
"BGEM-0223-N","3305","5","7","3","2","LN","2022","BGEM_Tall_late","0","1",323.129286574161
"BGEM-0223-N X B73","3416","16","9","3","2","LN","2022","Hybrid","0","1",311.771562561182
"BGEM-0223-N X B73","2405","5","9","2","1","LN","2022","Hybrid","0","1",311.771562561182
"BGEM-0224-N","3133","33","3","3","2","LN","2022","BGEM_Short_late","0","2",323.215403969247
"BGEM-0224-N","2270","20","6","2","1","LN","2022","BGEM_Short_late","0","2",323.215403969247
"BGEM-0224-N X B73","2392","42","8","2","1","LN","2022","Hybrid","0","1",309.77737671714
"BGEM-0224-N X B73","3405","5","9","3","2","LN","2022","Hybrid","0","2",309.77737671714
"BGEM-0225-N","2224","24","5","2","1","LN","2022","BGEM_Short_late","0","1",307.223901729503
"BGEM-0225-N","3087","37","2","3","2","LN","2022","BGEM_Short_late","0","1",307.223901729503
"BGEM-0226-S","2225","25","5","2","1","LN","2022","BGEM_Short_late","0","1",330.48457285454
"BGEM-0226-S","3088","38","2","3","2","LN","2022","BGEM_Short_late","0","1",330.48457285454
"BGEM-0226-S X Mo17","2595","45","12","2","1","LN","2022","Hybrid","0","2",298.468253650563
"BGEM-0226-S X Mo17","3498","48","10","3","2","LN","2022","Hybrid","0","2",298.468253650563
"BGEM-0227-N","3334","34","7","3","2","LN","2022","BGEM_Short_early","0","2",297.379033295251
"BGEM-0227-N","2121","21","3","2","1","LN","2022","BGEM_Short_early","0","2",297.379033295251
"BGEM-0227-N X B73","2430","30","9","2","1","LN","2022","Hybrid","0","2",332.710041262541
"BGEM-0227-N X B73","3357","7","8","3","2","LN","2022","Hybrid","0","2",332.710041262541
"BGEM-0228-N","2171","21","4","2","1","LN","2022","BGEM_Short_late","0","2",324.720792391479
"BGEM-0228-N","3034","34","1","3","2","LN","2022","BGEM_Short_late","0","1",324.720792391479
"BGEM-0228-N X B73","3436","36","9","3","2","LN","2022","Hybrid","0","2",315.645944179669
"BGEM-0228-N X B73","2394","44","8","2","1","LN","2022","Hybrid","0","1",315.645944179669
"BGEM-0229-N","2124","24","3","2","1","LN","2022","BGEM_Short_early","0","2",292.271174406749
"BGEM-0229-N","3337","37","7","3","2","LN","2022","BGEM_Short_early","0","2",292.271174406749
"BGEM-0229-N X B73","2435","35","9","2","1","LN","2022","Hybrid","0","2",322.986938961394
"BGEM-0229-N X B73","3434","34","9","3","2","LN","2022","Hybrid","0","2",322.986938961394
"BGEM-0230-N","3043","43","1","3","2","LN","2022","BGEM_Short_late","0","2",318.216650886697
"BGEM-0230-N","2205","5","5","2","1","LN","2022","BGEM_Short_late","0","2",318.216650886697
"BGEM-0230-N X B73","3364","14","8","3","2","LN","2022","Hybrid","0","2",296.785292901437
"BGEM-0230-N X B73","2379","29","8","2","1","LN","2022","Hybrid","0","1",296.785292901437
"BGEM-0231-N","3201","1","5","3","2","LN","2022","BGEM_Tall_late","0","2",306.576623040281
"BGEM-0231-N","2038","38","1","2","1","LN","2022","BGEM_Tall_late","0","1",306.576623040281
"BGEM-0231-N X B73","3410","10","9","3","2","LN","2022","Hybrid","0","2",297.075435822345
"BGEM-0231-N X B73","2447","47","9","2","1","LN","2022","Hybrid","0","1",297.075435822345
"BGEM-0233-S","3303","3","7","3","2","LN","2022","BGEM_Tall_late","0","1",333.403065015935
"BGEM-0233-S","2140","40","3","2","1","LN","2022","BGEM_Tall_late","0","2",333.403065015935
"BGEM-0233-S X Mo17","2514","14","11","2","1","LN","2022","Hybrid","0","2",305.431190835753
"BGEM-0233-S X Mo17","3477","27","10","3","2","LN","2022","Hybrid","0","2",305.431190835753
"BGEM-0235-N","3219","19","5","3","2","LN","2022","BGEM_Tall_late","0","2",318.340764684711
"BGEM-0235-N","2081","31","2","2","1","LN","2022","BGEM_Tall_late","0","1",318.340764684711
"BGEM-0235-N X B73","3371","21","8","3","2","LN","2022","Hybrid","0","2",304.258001478645
"BGEM-0235-N X B73","2361","11","8","2","1","LN","2022","Hybrid","0","2",304.258001478645
"BGEM-0236-S","3003","3","1","3","2","LN","2022","BGEM_Tall_early","0","1",328.440325038608
"BGEM-0236-S","2190","40","4","2","1","LN","2022","BGEM_Tall_early","0","1",328.440325038608
"BGEM-0236-S X Mo17","2459","9","10","2","1","LN","2022","Hybrid","0","1",314.270966021315
"BGEM-0236-S X Mo17","3543","43","11","3","2","LN","2022","Hybrid","0","2",314.270966021315
"BGEM-0237-N","2034","34","1","2","1","LN","2022","BGEM_Tall_late","0","2",321.640834203612
"BGEM-0237-N","3172","22","4","3","2","LN","2022","BGEM_Tall_late","0","2",321.640834203612
"BGEM-0237-N X B73","2410","10","9","2","1","LN","2022","Hybrid","0","1",313.139190983361
"BGEM-0237-N X B73","3395","45","8","3","2","LN","2022","Hybrid","0","1",313.139190983361
"BGEM-0238-N","2145","45","3","2","1","LN","2022","BGEM_Tall_late","0","1",311.403794916727
"BGEM-0238-N","3308","8","7","3","2","LN","2022","BGEM_Tall_late","0","1",311.403794916727
"BGEM-0238-N X B73","3389","39","8","3","2","LN","2022","Hybrid","0","2",303.809366030171
"BGEM-0238-N X B73","2381","31","8","2","1","LN","2022","Hybrid","0","1",303.809366030171
"BGEM-0239-N","2046","46","1","2","1","LN","2022","BGEM_Tall_late","1","1.5",297.496214931263
"BGEM-0239-N","3209","9","5","3","2","LN","2022","BGEM_Tall_late","0","2",297.496214931263
"BGEM-0239-N X B73","2428","28","9","2","1","LN","2022","Hybrid","0","2",300.192822086784
"BGEM-0239-N X B73","3419","19","9","3","2","LN","2022","Hybrid","0","2",300.192822086784
"BGEM-0240-N","3311","11","7","3","2","LN","2022","BGEM_Tall_late","0","1",347.867473636686
"BGEM-0240-N","2148","48","3","2","1","LN","2022","BGEM_Tall_late","0","1",347.867473636686
"BGEM-0240-N X B73","3452","2","10","3","2","LN","2022","Hybrid","0","1",342.402004343254
"BGEM-0240-N X B73","2400","50","8","2","1","LN","2022","Hybrid","0","1",342.402004343254
"BGEM-0242-N","2163","13","4","2","1","LN","2022","BGEM_Short_late","0","1",348.001653185475
"BGEM-0242-N","3026","26","1","3","2","LN","2022","BGEM_Short_late","0","2",348.001653185475
"BGEM-0242-N X B73","2388","38","8","2","1","LN","2022","Hybrid","0","1",306.191132431007
"BGEM-0242-N X B73","3398","48","8","3","2","LN","2022","Hybrid","0","2",306.191132431007
"BGEM-0243-S","3053","3","2","3","2","LN","2022","BGEM_Tall_early","0","1",361.994106873202
"BGEM-0243-S","2240","40","5","2","1","LN","2022","BGEM_Tall_early","0","2",361.994106873202
"BGEM-0243-S X Mo17","2543","43","11","2","1","LN","2022","Hybrid","0","2",317.996731494725
"BGEM-0243-S X Mo17","3531","31","11","3","2","LN","2022","Hybrid","0","1",317.996731494725
"BGEM-0244-S","2010","10","1","2","1","LN","2022","BGEM_Short_early","0","1",326.778113798223
"BGEM-0244-S","3198","48","4","3","2","LN","2022","BGEM_Short_early","0","1",326.778113798223
"BGEM-0244-S X Mo17","3540","40","11","3","2","LN","2022","Hybrid","0","2",331.46195860532
"BGEM-0244-S X Mo17","2457","7","10","2","1","LN","2022","Hybrid","0","2",331.46195860532
"BGEM-0245-S","2027","27","1","2","1","LN","2022","BGEM_Tall_late","0","2",342.475045643926
"BGEM-0245-S","3165","15","4","3","2","LN","2022","BGEM_Tall_late","0","1",342.475045643926
"BGEM-0245-S X Mo17","2567","17","12","2","1","LN","2022","Hybrid","0","2",335.293165977004
"BGEM-0245-S X Mo17","3484","34","10","3","2","LN","2022","Hybrid","1","1.5",335.293165977004
"BGEM-0246-N","2175","25","4","2","1","LN","2022","BGEM_Short_late","0","2",317.734473393014
"BGEM-0246-N","3038","38","1","3","2","LN","2022","BGEM_Short_late","0","2",317.734473393014
"BGEM-0247-N","3142","42","3","3","2","LN","2022","BGEM_Short_late","0","2",311.111468784396
"BGEM-0247-N","2304","4","7","2","1","LN","2022","BGEM_Short_late","0","2",311.111468784396
"BGEM-0248-N","2344","44","7","2","1","LN","2022","BGEM_Tall_early","0","2",346.28993266645
"BGEM-0248-N","3157","7","4","3","2","LN","2022","BGEM_Tall_early","0","2",346.28993266645
"BGEM-0249-N","2164","14","4","2","1","LN","2022","BGEM_Short_late","0","2",319.496827533887
"BGEM-0249-N","3027","27","1","3","2","LN","2022","BGEM_Short_late","0","2",319.496827533887
"BGEM-0249-N X B73","3400","50","8","3","2","LN","2022","Hybrid","0","2",313.631730967801
"BGEM-0249-N X B73","2377","27","8","2","1","LN","2022","Hybrid","0","1",313.631730967801
"BGEM-0250-S","3221","21","5","3","2","LN","2022","BGEM_Tall_late","0","2",326.754584092526
"BGEM-0250-S","2083","33","2","2","1","LN","2022","BGEM_Tall_late","0","1",326.754584092526
"BGEM-0250-S X Mo17","3580","30","12","3","2","LN","2022","Hybrid","0","1",275.808004174957
"BGEM-0250-S X Mo17","2552","2","12","2","1","LN","2022","Hybrid","0","2",275.808004174957
"BGEM-0251-S","2336","36","7","2","1","LN","2022","BGEM_Tall_early","0","2",329.824416586484
"BGEM-0251-S","3124","24","3","3","2","LN","2022","BGEM_Tall_early","0","1",329.824416586484
"BGEM-0251-S X Mo17","2477","27","10","2","1","LN","2022","Hybrid","0","2",319.455117482909
"BGEM-0251-S X Mo17","3544","44","11","3","2","LN","2022","Hybrid","0","2",319.455117482909
"BGEM-0252-S","3258","8","6","3","2","LN","2022","BGEM_Tall_late","0","2",313.208186190497
"BGEM-0252-S","2095","45","2","2","1","LN","2022","BGEM_Tall_late","0","1",313.208186190497
"BGEM-0252-S X Mo17","2521","21","11","2","1","LN","2022","Hybrid","0","2",311.474710787369
"BGEM-0252-S X Mo17","3553","3","12","3","2","LN","2022","Hybrid","0","2",311.474710787369
"BGEM-0253-N","3326","26","7","3","2","LN","2022","BGEM_Short_early","0","2",321.769346090326
"BGEM-0253-N","2113","13","3","2","1","LN","2022","BGEM_Short_early","0","2",321.769346090326
"BGEM-0254-S","3154","4","4","3","2","LN","2022","BGEM_Tall_early","0","2",332.740970513834
"BGEM-0254-S","2341","41","7","2","1","LN","2022","BGEM_Tall_early","0","2",332.740970513834
"BGEM-0254-S X Mo17","3507","7","11","3","2","LN","2022","Hybrid","0","1",314.823147820382
"BGEM-0254-S X Mo17","2456","6","10","2","1","LN","2022","Hybrid","0","2",314.823147820382
"BGEM-0255-S","2054","4","2","2","1","LN","2022","BGEM_Short_early","0","2",309.707536079262
"BGEM-0255-S","3242","42","5","3","2","LN","2022","BGEM_Short_early","0","1",309.707536079262
"BGEM-0255-S X Mo17","3570","20","12","3","2","LN","2022","Hybrid","0","2",322.615375864314
"BGEM-0255-S X Mo17","2564","14","12","2","1","LN","2022","Hybrid","0","1",322.615375864314
"BGEM-0256-N","2275","25","6","2","1","LN","2022","BGEM_Short_late","0","2",309.962165490802
"BGEM-0256-N","3138","38","3","3","2","LN","2022","BGEM_Short_late","0","2",309.962165490802
"BGEM-0256-N X B73","3359","9","8","3","2","LN","2022","Hybrid","0","2",295.187268491767
"BGEM-0256-N X B73","2452","2","10","2","1","LN","2022","Hybrid","0","2",295.187268491767
"BGEM-0257-S","2146","46","3","2","1","LN","2022","BGEM_Tall_late","0","1",310.269334851445
"BGEM-0257-S","3309","9","7","3","2","LN","2022","BGEM_Tall_late","0","1",310.269334851445
"BGEM-0257-S X Mo17","2472","22","10","2","1","LN","2022","Hybrid","0","1",306.619663941818
"BGEM-0257-S X Mo17","3472","22","10","3","2","LN","2022","Hybrid","0","1",306.619663941818
"BGEM-0258-S","2293","43","6","2","1","LN","2022","BGEM_Tall_early","0","1",308.384088457903
"BGEM-0258-S","3106","6","3","3","2","LN","2022","BGEM_Tall_early","0","1",308.384088457903
"BGEM-0258-S X Mo17","2462","12","10","2","1","LN","2022","Hybrid","0","1",320.24948324037
"BGEM-0258-S X Mo17","3517","17","11","3","2","LN","2022","Hybrid","0","2",320.24948324037
"BGEM-0259-N","2174","24","4","2","1","LN","2022","BGEM_Short_late","0","2",343.482469821773
"BGEM-0259-N","3037","37","1","3","2","LN","2022","BGEM_Short_late","0","2",343.482469821773
